item_id,order_id,product_name,category,quantity,unit_price
1914,626,Sunscreen,Beauty,4,1052.69
1915,626,Resistance Band,Sports,2,715.23
1916,627,Whey Protein,Health,4,267.37
1917,627,Blender,Home & Kitchen,1,672.45
1918,627,Bandages,Health,4,368.11
1919,627,Jacket,Clothing,3,234.41
1920,627,Almonds,Food,2,427.51
1921,628,ML Guide,Books,3,1028.47
1922,629,Bandages,Health,1,1385.26
1923,629,Pen Set,Office,2,681.34
1924,629,SQL Mastery,Books,2,1712.1
1925,630,Towel Set,Home & Kitchen,4,1324.31
1926,630,RC Car,Toys,3,496.01
1927,630,Jump Rope,Sports,3,773.04
1928,630,Resistance Band,Sports,3,1667.0
1929,630,Perfume,Beauty,3,879.33
1930,631,Puzzle,Toys,4,157.85
1931,631,Action Figure,Toys,2,1951.22
1932,631,Yoga Mat,Sports,2,456.79
1933,631,Resistance Band,Sports,3,96.17
1934,632,Action Figure,Toys,2,1605.08
1935,632,Stapler,Office,4,1719.99
1936,632,T-Shirt,Clothing,2,362.81
1937,632,Dark Chocolate,Food,4,1906.49
1938,633,RC Car,Toys,4,537.2
1939,634,Mouse Pad,Office,1,247.81
1940,634,Lipstick,Beauty,3,904.34
1941,634,Yoga Mat,Sports,4,311.86
1942,634,Sneakers,Clothing,4,1657.41
1943,634,Candle,Home & Kitchen,3,1169.47
1944,635,Jacket,Clothing,2,689.29
1945,635,Sanitizer,Health,3,1135.52
1946,635,Tennis Ball,Sports,1,323.91
1947,635,Socks,Clothing,3,1916.54
1948,635,Perfume,Beauty,2,409.07
1949,636,SQL Mastery,Books,3,699.37
1950,636,Resistance Band,Sports,1,323.53
1951,636,LEGO Set,Toys,4,1621.83
1952,636,Smart Watch,Electronics,1,1830.32
1953,637,Face Cream,Beauty,4,1991.53
1954,637,Whey Protein,Health,4,601.16
1955,637,Hair Oil,Beauty,1,1482.15
1956,637,Notebook,Office,1,1086.94
1957,637,Multivitamin,Health,4,1239.56
1958,638,Socks,Clothing,4,1644.62
1959,638,Oats,Food,2,1318.37
1960,639,Plant Pot,Home & Kitchen,3,935.39
1961,640,Power Bank,Electronics,3,62.39
1962,640,Puzzle,Toys,1,489.2
1963,640,Board Game,Toys,3,1718.37
1964,640,Sticky Notes,Office,3,1088.11
1965,641,Desk Lamp,Office,2,418.25
1966,641,Knife Set,Home & Kitchen,3,404.09
1967,642,Thermometer,Health,1,1569.95
1968,643,Face Cream,Beauty,3,1747.58
1969,643,Stats Book,Books,2,443.32
1970,643,Blender,Home & Kitchen,3,504.31
1971,643,Data Science 101,Books,1,317.76
1972,643,Protein Bar,Food,4,99.58
1973,644,Puzzle,Toys,4,905.17
1974,644,ML Guide,Books,4,1200.92
1975,645,Jeans,Clothing,1,367.62
1976,646,Jacket,Clothing,3,1511.88
1977,646,Perfume,Beauty,2,460.14
1978,647,Whey Protein,Health,4,547.8
1979,648,Protein Bar,Food,1,791.06
1980,649,Puzzle,Toys,3,752.77
1981,649,Yoga Mat,Sports,4,1894.58
1982,649,Water Bottle,Sports,1,1318.34
1983,649,LEGO Set,Toys,1,1905.05
1984,650,Face Cream,Beauty,2,1702.46
1985,650,Candle,Home & Kitchen,1,299.5
1986,650,Knife Set,Home & Kitchen,4,1536.46
1987,651,Pen Set,Office,3,774.82
1988,652,Blender,Home & Kitchen,2,390.54
1989,652,Omega-3,Health,2,761.88
1990,652,Jeans,Clothing,1,1020.23
1991,652,Jump Rope,Sports,3,1822.51
1992,653,Desk Lamp,Office,1,1577.37
1993,653,Face Cream,Beauty,4,116.73
1994,653,Blender,Home & Kitchen,1,1101.98
1995,654,Omega-3,Health,2,245.22
1996,654,Shampoo,Beauty,1,868.77
1997,654,T-Shirt,Clothing,4,955.64
1998,654,Stuffed Animal,Toys,4,312.09
1999,654,Sticky Notes,Office,1,657.29
2000,655,Water Bottle,Sports,3,1329.93
2001,655,Sunscreen,Beauty,1,981.69
2002,655,Pen Set,Office,2,477.66
2003,655,Knife Set,Home & Kitchen,2,1335.46
2004,656,Action Figure,Toys,1,537.07
2005,657,Plant Pot,Home & Kitchen,3,690.82
2006,657,Dark Chocolate,Food,3,1531.79
2007,657,Towel Set,Home & Kitchen,4,780.8
2008,658,Sticky Notes,Office,1,1508.48
2009,658,RC Car,Toys,1,1598.68
2010,659,Phone Case,Electronics,1,1678.99
2011,659,ML Guide,Books,4,678.94
2012,660,Oats,Food,3,416.11
2013,660,Mouse Pad,Office,4,1985.76
2014,660,Honey,Food,3,1114.46
2015,660,Socks,Clothing,3,1328.15
2016,660,Whey Protein,Health,3,1993.54
2017,661,Resistance Band,Sports,4,1555.42
2018,661,Dark Chocolate,Food,1,1352.62
2019,662,Whey Protein,Health,1,1574.81
2020,662,RC Car,Toys,1,1931.27
2021,662,Coffee Mug,Home & Kitchen,2,1951.42
2022,663,Scarf,Clothing,3,296.28
2023,664,Jump Rope,Sports,4,1128.93
2024,664,Scarf,Clothing,2,825.24
2025,664,Omega-3,Health,2,1688.02
2026,665,Phone Case,Electronics,3,1074.87
2027,665,Candle,Home & Kitchen,1,1610.51
2028,666,Omega-3,Health,2,780.22
2029,666,Socks,Clothing,2,1288.07
2030,666,Pen Set,Office,2,1104.6
2031,667,Board Game,Toys,3,145.38
2032,667,Action Figure,Toys,4,1806.87
2033,667,LEGO Set,Toys,4,677.75
2034,667,Yoga Mat,Sports,1,540.09
2035,667,Sanitizer,Health,3,457.07
2036,668,Notebook,Office,1,1522.58
2037,668,Knife Set,Home & Kitchen,4,1653.76
2038,668,SQL Mastery,Books,2,1309.87
2039,668,Stuffed Animal,Toys,2,534.72
2040,668,Face Cream,Beauty,2,1928.55
2041,669,Blender,Home & Kitchen,1,1465.66
2042,669,Sticky Notes,Office,2,451.37
2043,669,Plant Pot,Home & Kitchen,3,1533.14
2044,670,Scarf,Clothing,3,1072.27
2045,671,Green Tea,Food,4,632.7
2046,671,Scarf,Clothing,4,349.67
2047,671,Lipstick,Beauty,1,793.93
2048,671,Yoga Mat,Sports,4,880.53
2049,671,Plant Pot,Home & Kitchen,4,1529.0
2050,672,Multivitamin,Health,1,1995.33
2051,672,Stapler,Office,3,520.52
2052,673,LEGO Set,Toys,1,1294.22
2053,673,Tennis Ball,Sports,3,1814.23
2054,673,Whey Protein,Health,4,1350.61
2055,673,Resistance Band,Sports,1,75.21
2056,674,AI Primer,Books,4,481.71
2057,674,RC Car,Toys,3,252.73
2058,674,Honey,Food,4,1232.92
2059,674,Puzzle,Toys,1,1201.17
2060,675,Notebook,Office,1,1935.12
2061,676,Sunscreen,Beauty,4,1639.8
2062,676,USB Cable,Electronics,4,1711.85
2063,677,Multivitamin,Health,4,1635.66
2064,677,RC Car,Toys,1,471.28
2065,677,Coffee Mug,Home & Kitchen,3,242.67
2066,677,Puzzle,Toys,4,1706.39
2067,677,Resistance Band,Sports,3,737.14
2068,678,Jump Rope,Sports,1,682.8
2069,678,Water Bottle,Sports,2,1139.03
2070,679,Hair Oil,Beauty,4,1518.97
2071,679,Blender,Home & Kitchen,1,700.84
2072,679,Stapler,Office,2,667.24
2073,679,Yoga Mat,Sports,1,1296.93
2074,679,Sunscreen,Beauty,4,1296.98
2075,680,Data Science 101,Books,4,733.66
2076,680,Almonds,Food,2,1920.65
2077,680,Face Cream,Beauty,1,420.09
2078,680,Dumbbells,Sports,3,1525.7
2079,681,Blender,Home & Kitchen,1,437.31
2080,681,Socks,Clothing,4,1711.81
2081,681,Plant Pot,Home & Kitchen,3,1089.01
2082,681,Board Game,Toys,4,252.07
2083,681,Dumbbells,Sports,1,681.48
2084,682,Protein Bar,Food,2,1118.58
2085,682,Yoga Mat,Sports,4,487.71
2086,683,ML Guide,Books,4,1313.4
2087,683,ML Guide,Books,1,628.75
2088,684,Mouse Pad,Office,4,858.33
2089,685,Pen Set,Office,4,412.81
2090,685,Thermometer,Health,4,1273.15
2091,685,RC Car,Toys,3,1428.15
2092,685,Lipstick,Beauty,4,771.95
2093,685,Data Science 101,Books,3,200.23
2094,686,Hair Oil,Beauty,2,1601.34
2095,686,Pen Set,Office,1,1962.97
2096,687,Honey,Food,3,254.37
2097,687,Pen Set,Office,3,1449.25
2098,687,Omega-3,Health,4,574.81
2099,687,Power Bank,Electronics,4,1019.41
2100,687,Puzzle,Toys,2,93.12
2101,688,Sanitizer,Health,1,1796.89
2102,688,Dark Chocolate,Food,2,174.36
2103,688,Face Cream,Beauty,3,1161.02
2104,688,Bluetooth Speaker,Electronics,4,890.12
2105,689,Board Game,Toys,4,654.16
2106,689,Resistance Band,Sports,2,1161.22
2107,690,Board Game,Toys,3,1732.33
2108,690,Notebook,Office,3,1195.52
2109,690,Scarf,Clothing,1,1083.06
2110,690,Plant Pot,Home & Kitchen,2,535.16
2111,690,Pen Set,Office,2,107.5
2112,691,Sneakers,Clothing,1,233.61
2113,691,Stuffed Animal,Toys,4,1619.58
2114,691,RC Car,Toys,4,320.09
2115,691,Shampoo,Beauty,1,656.83
2116,692,Action Figure,Toys,4,226.93
2117,692,Jump Rope,Sports,2,491.95
2118,693,Perfume,Beauty,1,1071.54
2119,694,Notebook,Office,1,1381.28
2120,695,Coffee Mug,Home & Kitchen,1,59.09
2121,696,Yoga Mat,Sports,3,1725.75
2122,696,Knife Set,Home & Kitchen,4,404.48
2123,696,Data Science 101,Books,1,1750.59
2124,696,Candle,Home & Kitchen,3,1169.27
2125,697,Candle,Home & Kitchen,2,1638.0
2126,697,Protein Bar,Food,1,1873.82
2127,697,Sneakers,Clothing,3,260.16
2128,697,Candle,Home & Kitchen,2,1805.45
2129,698,AI Primer,Books,2,1994.82
2130,698,Perfume,Beauty,4,1578.92
2131,698,Socks,Clothing,1,709.77
2132,698,Shampoo,Beauty,2,1922.75
2133,699,SQL Mastery,Books,1,748.73
2134,699,Dark Chocolate,Food,1,1703.16
2135,699,Socks,Clothing,3,1828.14
2136,699,Stapler,Office,4,1526.0
2137,700,Resistance Band,Sports,2,923.41
2138,700,Data Science 101,Books,4,838.26
2139,701,Jacket,Clothing,1,1007.92
2140,701,Sunscreen,Beauty,4,1238.84
2141,701,Jump Rope,Sports,3,1553.14
2142,701,Smart Watch,Electronics,1,416.75
2143,702,Dumbbells,Sports,2,1299.82
2144,703,Multivitamin,Health,1,1935.2
2145,704,Data Science 101,Books,1,1656.3
2146,704,RC Car,Toys,2,1042.05
2147,704,Phone Case,Electronics,1,941.61
2148,704,Knife Set,Home & Kitchen,3,192.28
2149,705,Green Tea,Food,1,138.21
2150,705,Board Game,Toys,1,1852.41
2151,706,Stats Book,Books,3,1969.58
2152,707,Data Science 101,Books,4,137.28
2153,707,Candle,Home & Kitchen,2,1262.44
2154,707,Jump Rope,Sports,3,449.51
2155,707,Jump Rope,Sports,1,860.98
2156,708,Action Figure,Toys,2,1642.61
2157,708,Almonds,Food,1,1271.75
2158,708,Puzzle,Toys,4,301.33
2159,708,Python Handbook,Books,1,274.79
2160,709,Jeans,Clothing,3,376.37
2161,709,Tennis Ball,Sports,4,605.37
2162,709,Resistance Band,Sports,3,261.56
2163,709,Jacket,Clothing,2,1902.91
2164,710,Green Tea,Food,2,1060.54
2165,710,Power Bank,Electronics,4,263.22
2166,710,Python Handbook,Books,4,409.73
2167,710,Jeans,Clothing,4,1249.88
2168,710,Dark Chocolate,Food,2,911.95
2169,711,Omega-3,Health,2,1463.57
2170,712,Notebook,Office,2,715.63
2171,713,Towel Set,Home & Kitchen,4,441.27
2172,713,Power Bank,Electronics,4,348.54
2173,713,Dumbbells,Sports,1,489.21
2174,714,Hair Oil,Beauty,4,99.35
2175,714,Protein Bar,Food,2,1223.24
2176,715,Omega-3,Health,2,1116.89
2177,715,Face Cream,Beauty,1,1385.29
2178,715,Stuffed Animal,Toys,1,1256.24
2179,716,Lipstick,Beauty,1,329.8
2180,716,Socks,Clothing,2,61.51
2181,717,Notebook,Office,4,1548.96
2182,718,Stats Book,Books,1,1149.1
2183,719,Bluetooth Speaker,Electronics,4,1877.56
2184,720,Tennis Ball,Sports,4,926.86
2185,720,Stats Book,Books,4,1244.59
2186,720,Hair Oil,Beauty,4,984.3
2187,720,Blender,Home & Kitchen,3,486.49
2188,721,Blender,Home & Kitchen,3,1769.78
2189,721,Hair Oil,Beauty,1,891.89
2190,721,Water Bottle,Sports,1,946.87
2191,722,SQL Mastery,Books,2,1688.26
2192,722,Shampoo,Beauty,4,871.22
2193,722,LEGO Set,Toys,4,915.59
2194,722,LEGO Set,Toys,3,708.71
2195,722,Board Game,Toys,2,529.71
2196,723,Pen Set,Office,3,1805.69
2197,723,Bandages,Health,3,1305.8
2198,724,Board Game,Toys,4,261.87
2199,724,Almonds,Food,4,149.23
2200,725,Sunscreen,Beauty,2,1336.32
2201,725,Bandages,Health,2,1889.24
2202,726,SQL Mastery,Books,2,582.97
2203,727,Plant Pot,Home & Kitchen,4,1171.38
2204,727,ML Guide,Books,4,667.16
2205,727,Stats Book,Books,2,1537.11
2206,727,Almonds,Food,1,1368.57
2207,727,T-Shirt,Clothing,1,66.9
2208,728,Face Cream,Beauty,3,1866.55
2209,729,Stats Book,Books,2,1918.02
2210,729,Yoga Mat,Sports,3,1265.3
2211,729,Sunscreen,Beauty,4,976.42
2212,730,Resistance Band,Sports,1,1614.56
2213,730,Knife Set,Home & Kitchen,2,859.61
2214,731,Mouse Pad,Office,2,1145.24
2215,731,Dark Chocolate,Food,3,1395.43
2216,731,Python Handbook,Books,2,1822.91
2217,731,T-Shirt,Clothing,2,1766.45
2218,731,Oats,Food,4,382.39
2219,732,Sticky Notes,Office,3,1865.34
2220,733,Pen Set,Office,4,1793.28
2221,733,Dark Chocolate,Food,3,1776.93
2222,733,Sneakers,Clothing,1,395.61
2223,733,Desk Lamp,Office,4,1837.69
2224,733,Socks,Clothing,2,1925.07
2225,734,Tennis Ball,Sports,1,741.69
2226,734,Protein Bar,Food,4,1983.82
2227,734,Lipstick,Beauty,2,1051.17
2228,735,Power Bank,Electronics,3,1816.34
2229,735,Bluetooth Speaker,Electronics,2,1416.0
2230,735,Jump Rope,Sports,4,708.16
2231,735,Tennis Ball,Sports,4,1335.85
2232,735,Sunscreen,Beauty,1,304.77
2233,736,Bluetooth Speaker,Electronics,1,640.29
2234,736,SQL Mastery,Books,4,807.37
2235,736,Tennis Ball,Sports,4,704.49
2236,736,Bandages,Health,4,1429.2
2237,736,Towel Set,Home & Kitchen,3,1127.15
2238,737,Resistance Band,Sports,1,1831.05
2239,737,Socks,Clothing,3,1729.88
2240,737,T-Shirt,Clothing,2,1622.14
2241,737,Jeans,Clothing,1,395.36
2242,738,Candle,Home & Kitchen,2,1568.81
2243,739,Bluetooth Speaker,Electronics,1,1486.18
2244,740,Notebook,Office,2,1186.37
2245,740,Dark Chocolate,Food,3,1582.96
2246,740,Scarf,Clothing,1,159.52
2247,741,Stats Book,Books,1,411.87
2248,741,T-Shirt,Clothing,4,1593.61
2249,742,Python Handbook,Books,1,804.46
2250,742,Omega-3,Health,4,1644.22
2251,743,Sticky Notes,Office,2,964.96
2252,743,Notebook,Office,4,410.61
2253,743,Wireless Earbuds,Electronics,2,1949.67
2254,743,Water Bottle,Sports,2,1414.94
2255,744,ML Guide,Books,3,1524.76
2256,745,Blender,Home & Kitchen,3,1223.03
2257,745,Sanitizer,Health,3,475.6
2258,746,Hair Oil,Beauty,2,1084.57
2259,746,Resistance Band,Sports,2,176.07
2260,746,Jacket,Clothing,3,1810.25
2261,747,Mouse Pad,Office,1,1364.37
2262,748,Bluetooth Speaker,Electronics,1,670.88
2263,748,Hair Oil,Beauty,1,1159.94
2264,748,Perfume,Beauty,3,1497.28
2265,748,Almonds,Food,4,635.48
2266,749,Sunscreen,Beauty,2,494.82
2267,749,Coffee Mug,Home & Kitchen,3,848.98
2268,749,Almonds,Food,4,954.07
2269,749,Oats,Food,2,327.06
2270,750,Puzzle,Toys,2,1587.12
2271,750,RC Car,Toys,2,828.87
2272,750,Power Bank,Electronics,2,344.53
2273,750,Knife Set,Home & Kitchen,1,81.96
2274,751,Towel Set,Home & Kitchen,3,435.63
2275,751,Oats,Food,2,641.87
2276,751,Whey Protein,Health,2,420.39
2277,751,Sticky Notes,Office,4,894.07
2278,752,Dark Chocolate,Food,1,739.07
2279,752,T-Shirt,Clothing,3,1426.75
2280,753,Water Bottle,Sports,2,1061.59
2281,753,Green Tea,Food,4,1006.49
2282,753,Tennis Ball,Sports,2,710.23
2283,753,Tennis Ball,Sports,4,1242.67
2284,753,Pen Set,Office,3,715.14
2285,754,Towel Set,Home & Kitchen,4,173.09
2286,754,Almonds,Food,4,529.91
2287,754,Hair Oil,Beauty,2,1824.78
2288,755,Almonds,Food,3,1175.58
2289,755,Hair Oil,Beauty,2,1808.62
2290,755,Hair Oil,Beauty,2,1430.8
2291,756,ML Guide,Books,4,1148.43
2292,756,USB Cable,Electronics,1,799.08
2293,756,Candle,Home & Kitchen,3,208.55
2294,756,Oats,Food,3,180.5
2295,756,Board Game,Toys,3,1438.22
2296,757,Power Bank,Electronics,2,485.5
2297,757,USB Cable,Electronics,3,1658.43
2298,757,Honey,Food,2,1578.18
2299,758,Almonds,Food,2,1657.07
2300,758,AI Primer,Books,1,626.46
2301,758,Bluetooth Speaker,Electronics,2,1070.83
2302,759,Water Bottle,Sports,4,874.83
2303,759,USB Cable,Electronics,3,448.27
2304,759,Yoga Mat,Sports,1,1320.69
2305,759,Puzzle,Toys,3,956.63
2306,759,Blender,Home & Kitchen,4,1132.77
2307,760,Almonds,Food,1,1876.96
2308,760,Almonds,Food,2,1427.28
2309,760,Almonds,Food,2,1193.64
2310,760,Face Cream,Beauty,1,152.23
2311,760,Sunscreen,Beauty,4,769.2
2312,761,Stuffed Animal,Toys,1,1276.34
2313,761,Perfume,Beauty,2,686.89
2314,761,Bluetooth Speaker,Electronics,3,681.83
2315,762,Smart Watch,Electronics,1,1459.41
2316,762,Blender,Home & Kitchen,1,1857.55
2317,762,Knife Set,Home & Kitchen,1,1069.42
2318,762,Python Handbook,Books,3,1946.02
2319,762,Face Cream,Beauty,4,719.97
2320,763,Oats,Food,1,1073.12
2321,764,Candle,Home & Kitchen,1,1638.01
2322,764,Green Tea,Food,1,1537.39
2323,764,Water Bottle,Sports,2,160.2
2324,764,Multivitamin,Health,1,1303.66
2325,765,Protein Bar,Food,1,477.05
2326,765,ML Guide,Books,2,1026.14
2327,766,RC Car,Toys,4,87.55
2328,766,Jump Rope,Sports,1,1355.8
2329,766,Stuffed Animal,Toys,1,128.25
2330,767,Phone Case,Electronics,2,1186.34
2331,767,USB Cable,Electronics,1,1184.09
2332,767,Sunscreen,Beauty,2,824.5
2333,767,Candle,Home & Kitchen,1,1834.64
2334,767,Desk Lamp,Office,3,1134.71
2335,768,Board Game,Toys,2,1520.63
2336,768,Resistance Band,Sports,2,687.76
2337,768,Jump Rope,Sports,1,1318.4
2338,768,Protein Bar,Food,4,1226.57
2339,768,Bandages,Health,2,410.42
2340,769,Puzzle,Toys,2,440.28
2341,770,Tennis Ball,Sports,2,1778.97
2342,770,Resistance Band,Sports,4,156.02
2343,770,AI Primer,Books,3,472.77
2344,770,USB Cable,Electronics,1,472.03
2345,770,Towel Set,Home & Kitchen,2,1024.21
2346,771,Perfume,Beauty,4,1223.54
2347,771,Blender,Home & Kitchen,4,1143.62
2348,771,Tennis Ball,Sports,2,201.46
2349,771,T-Shirt,Clothing,1,1257.59
2350,772,Yoga Mat,Sports,3,917.87
2351,773,Coffee Mug,Home & Kitchen,1,767.7
2352,773,SQL Mastery,Books,3,198.39
2353,773,RC Car,Toys,1,630.07
2354,773,Wireless Earbuds,Electronics,3,326.58
2355,773,Green Tea,Food,1,1842.84
2356,774,Green Tea,Food,1,269.54
2357,775,Honey,Food,3,576.63
2358,775,Mouse Pad,Office,1,1476.3
2359,776,Python Handbook,Books,4,1372.14
2360,776,Wireless Earbuds,Electronics,4,893.35
2361,777,Board Game,Toys,1,1174.68
2362,777,Bluetooth Speaker,Electronics,1,1920.89
2363,777,Tennis Ball,Sports,3,1451.8
2364,777,Data Science 101,Books,1,1358.92
2365,778,Stats Book,Books,4,1630.19
2366,778,Smart Watch,Electronics,4,1139.94
2367,779,Stats Book,Books,1,608.71
2368,779,Scarf,Clothing,3,939.7
2369,779,Honey,Food,2,777.87
2370,779,Hair Oil,Beauty,2,675.39
2371,780,Board Game,Toys,4,775.61
2372,780,Lipstick,Beauty,2,1637.74
2373,780,Dark Chocolate,Food,4,752.64
2374,781,Scarf,Clothing,3,1775.31
2375,781,Lipstick,Beauty,4,929.0
2376,781,Sanitizer,Health,2,1784.99
2377,781,Sunscreen,Beauty,2,1217.65
2378,782,Candle,Home & Kitchen,2,1955.6
2379,782,Stats Book,Books,4,209.4
2380,782,Puzzle,Toys,1,1063.16
2381,782,Notebook,Office,3,1872.29
2382,782,Plant Pot,Home & Kitchen,2,1383.82
2383,783,Protein Bar,Food,3,1477.12
2384,783,Sunscreen,Beauty,4,1070.09
2385,783,Board Game,Toys,3,1512.16
2386,784,Stats Book,Books,4,353.62
2387,785,Smart Watch,Electronics,1,1015.65
2388,785,Socks,Clothing,3,521.58
2389,786,Water Bottle,Sports,1,1905.52
2390,786,Python Handbook,Books,1,110.64
2391,786,Jeans,Clothing,2,1663.93
2392,786,T-Shirt,Clothing,3,932.57
2393,787,Action Figure,Toys,4,70.61
2394,788,Resistance Band,Sports,4,781.09
2395,788,Jump Rope,Sports,4,1288.68
2396,788,Notebook,Office,4,1955.18
2397,788,Almonds,Food,3,110.53
2398,788,Oats,Food,1,874.27
2399,789,Desk Lamp,Office,4,1989.54
2400,789,Puzzle,Toys,4,1530.15
2401,789,Jacket,Clothing,3,1110.28
2402,789,Jeans,Clothing,1,936.64
2403,789,Shampoo,Beauty,4,116.97
2404,790,Sanitizer,Health,4,472.28
2405,790,Puzzle,Toys,1,1383.46
2406,790,Sticky Notes,Office,1,1874.3
2407,791,Scarf,Clothing,2,953.2
2408,791,Mouse Pad,Office,1,543.75
2409,791,Socks,Clothing,4,389.14
2410,791,Almonds,Food,2,127.64
2411,792,Perfume,Beauty,1,1389.27
2412,792,Jeans,Clothing,4,998.18
2413,792,Power Bank,Electronics,2,1556.3
2414,792,USB Cable,Electronics,2,485.67
2415,792,Mouse Pad,Office,2,1441.96
2416,793,Jeans,Clothing,2,307.4
2417,794,Notebook,Office,4,1017.48
2418,794,Puzzle,Toys,3,1287.92
2419,794,Jacket,Clothing,4,115.4
2420,794,Stuffed Animal,Toys,4,180.53
2421,794,Sneakers,Clothing,3,975.52
2422,795,ML Guide,Books,1,97.01
2423,795,Scarf,Clothing,2,1346.05
2424,795,Dark Chocolate,Food,3,1136.87
2425,795,Protein Bar,Food,2,1185.13
2426,795,Scarf,Clothing,1,502.88
2427,796,Water Bottle,Sports,4,71.83
2428,796,Smart Watch,Electronics,1,269.87
2429,797,Stapler,Office,1,641.52
2430,797,Towel Set,Home & Kitchen,2,1728.14
2431,797,ML Guide,Books,4,982.64
2432,798,Jeans,Clothing,4,1128.41
2433,798,Multivitamin,Health,2,1350.81
2434,799,Coffee Mug,Home & Kitchen,4,1051.1
2435,799,Scarf,Clothing,2,531.78
2436,799,RC Car,Toys,3,1878.34
2437,799,Jump Rope,Sports,1,1517.12
2438,799,USB Cable,Electronics,4,103.95
2439,800,LEGO Set,Toys,2,1509.79
2440,800,Blender,Home & Kitchen,4,1309.78
2441,800,Knife Set,Home & Kitchen,3,1019.41
2442,801,Stuffed Animal,Toys,1,863.77
2443,802,Socks,Clothing,2,1557.19
2444,802,USB Cable,Electronics,3,816.87
2445,802,Dark Chocolate,Food,3,641.82
2446,802,Thermometer,Health,3,1842.69
2447,802,Honey,Food,4,802.88
2448,803,Sanitizer,Health,2,965.19
2449,803,Socks,Clothing,4,1951.69
2450,803,Thermometer,Health,1,540.61
2451,803,Resistance Band,Sports,3,1209.15
2452,803,Data Science 101,Books,3,1819.07
2453,804,Data Science 101,Books,3,424.1
2454,804,Sunscreen,Beauty,4,593.12
2455,804,Mouse Pad,Office,2,1548.21
2456,804,Plant Pot,Home & Kitchen,3,420.43
2457,804,Hair Oil,Beauty,3,448.71
2458,805,Stapler,Office,2,278.56
2459,805,Tennis Ball,Sports,2,451.18
2460,805,Shampoo,Beauty,4,781.25
2461,805,LEGO Set,Toys,3,1868.34
2462,806,Whey Protein,Health,2,546.72
2463,806,Sneakers,Clothing,1,1934.7
2464,806,Bandages,Health,1,179.77
2465,806,Jump Rope,Sports,4,1872.76
2466,807,Desk Lamp,Office,4,438.42
2467,807,Power Bank,Electronics,4,1210.78
2468,807,Oats,Food,4,660.63
2469,807,Knife Set,Home & Kitchen,1,754.6
2470,807,Wireless Earbuds,Electronics,1,590.84
2471,808,Whey Protein,Health,2,1578.55
2472,808,Board Game,Toys,1,1788.06
2473,808,Notebook,Office,1,267.29
2474,808,Sticky Notes,Office,3,604.17
2475,808,ML Guide,Books,2,1255.71
2476,809,Dumbbells,Sports,3,1689.5
2477,809,Coffee Mug,Home & Kitchen,3,1536.58
2478,809,Blender,Home & Kitchen,2,1106.34
2479,809,Phone Case,Electronics,1,1163.92
2480,809,Desk Lamp,Office,4,292.9
2481,810,Board Game,Toys,2,946.04
2482,810,Knife Set,Home & Kitchen,2,594.97
2483,811,Stats Book,Books,3,898.63
2484,812,LEGO Set,Toys,2,502.75
2485,812,Jacket,Clothing,4,912.93
2486,812,Stuffed Animal,Toys,4,94.9
2487,812,Water Bottle,Sports,4,901.47
2488,812,Whey Protein,Health,3,90.4
2489,813,Mouse Pad,Office,4,1232.78
2490,813,Shampoo,Beauty,1,1221.86
2491,813,Board Game,Toys,4,453.91
2492,813,Lipstick,Beauty,4,584.58
2493,813,Water Bottle,Sports,4,1220.85
2494,814,Bluetooth Speaker,Electronics,2,1308.68
2495,814,Jacket,Clothing,1,808.3
2496,814,Lipstick,Beauty,4,89.96
2497,814,RC Car,Toys,4,1822.92
2498,815,Action Figure,Toys,3,495.69
2499,816,Jump Rope,Sports,2,378.66
2500,816,Sticky Notes,Office,2,1699.51
2501,816,Action Figure,Toys,1,1533.38
2502,817,Coffee Mug,Home & Kitchen,1,538.26
2503,818,Jump Rope,Sports,2,621.65
2504,818,Action Figure,Toys,2,496.72
2505,818,Water Bottle,Sports,1,502.04
2506,818,Scarf,Clothing,1,1166.59
2507,818,Towel Set,Home & Kitchen,4,1886.93
2508,819,Python Handbook,Books,2,1225.14
2509,819,T-Shirt,Clothing,1,574.64
2510,820,Multivitamin,Health,4,1129.21
2511,820,Hair Oil,Beauty,2,347.8
2512,821,Python Handbook,Books,3,1718.04
2513,821,Dumbbells,Sports,1,1026.78
2514,822,Board Game,Toys,2,144.27
2515,823,Knife Set,Home & Kitchen,3,1169.04
2516,823,Jump Rope,Sports,2,937.14
2517,824,ML Guide,Books,1,180.79
2518,825,Coffee Mug,Home & Kitchen,3,948.51
2519,825,Dark Chocolate,Food,4,1123.12
2520,825,Stuffed Animal,Toys,4,1926.1
2521,825,Whey Protein,Health,4,1515.68
2522,826,Board Game,Toys,4,296.17
2523,826,Phone Case,Electronics,1,1219.61
2524,826,Lipstick,Beauty,1,1228.57
2525,826,LEGO Set,Toys,4,634.06
2526,826,USB Cable,Electronics,4,437.47
2527,827,SQL Mastery,Books,2,927.38
2528,828,Plant Pot,Home & Kitchen,3,822.9
2529,828,Coffee Mug,Home & Kitchen,2,1812.14
2530,828,Jump Rope,Sports,4,959.38
2531,828,Almonds,Food,2,953.43
2532,828,Puzzle,Toys,2,1898.06
2533,829,Resistance Band,Sports,1,733.58
2534,830,Puzzle,Toys,3,741.81
2535,830,Thermometer,Health,4,129.02
2536,830,Protein Bar,Food,3,696.33
2537,830,Dumbbells,Sports,2,71.56
2538,831,Plant Pot,Home & Kitchen,3,166.78
